# Recovery of a sinusoidal phase imprinted by a light shift, one run per injected frequency
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0), Fig. 5a
# Sources: data_analysis/data/intermediate_data/signal_fitting_results_by_frequency.csv (final iteration), and data_analysis/data/precomputed_true_signals/signal_extraction_*.npz, reduced as 'data_analysis/figures/Figure 5a.ipynb' does
# Columns: injected_hz, the run's nominal frequency; curve, 'fit' for the likelihood of a sinusoid fitted to the differential phase
#   (logL above its minimum) or 'true' for the periodogram of the light-shift drive; f_hz, trial frequency; value, normalised to unit peak
injected_hz,curve,f_hz,value
0.003,true,0.0029428422404359127,0.0102471
0.003,true,0.0029429988537373383,0.0105826
0.003,true,0.002943155467038764,0.0109138
0.003,true,0.002943312080340189,0.01124
0.003,true,0.0029434686936416145,0.0115606
0.003,true,0.0029435470002923277,0.0117185
0.003,true,0.00294362530694304,0.0118749
0.003,true,0.0029437819202444656,0.0121822
0.003,true,0.002943938533545891,0.0124819
0.003,true,0.0029440951468473167,0.0127734
0.003,true,0.0029442517601487423,0.013056
0.003,true,0.002944330066799455,0.0131938
0.003,true,0.002944408373450168,0.0133291
0.003,true,0.002944564986751593,0.0135921
0.003,true,0.0029447216000530185,0.0138445
0.003,true,0.002944878213354444,0.0140855
0.003,true,0.0029450348266558696,0.0143148
0.003,true,0.002945113133306583,0.0144248
0.003,true,0.002945191439957295,0.0145317
0.003,true,0.0029453480532587208,0.0147358
0.003,true,0.0029455046665601463,0.0149265
0.003,true,0.002945661279861572,0.0151035
0.003,true,0.002945817893162997,0.0152661
0.003,true,0.0029459745064644226,0.0154141
0.003,true,0.002946131119765848,0.015547
0.003,true,0.0029462877330672737,0.0156645
0.003,true,0.0029464443463686992,0.0157663
0.003,true,0.002946600959670125,0.015852
0.003,true,0.0029466792663208376,0.0158887
0.003,true,0.0029467575729715503,0.0159213
0.003,true,0.002946914186272976,0.0159741
0.003,true,0.002947070799574401,0.0160101
0.003,true,0.0029472274128758266,0.0160291
0.003,true,0.002947384026177252,0.016031
0.003,true,0.0029475406394786777,0.0160157
0.003,true,0.0029476972527801033,0.0159831
0.003,true,0.002947853866081529,0.0159332
0.003,true,0.0029480104793829544,0.015866
0.003,true,0.00294816709268438,0.0157815
0.003,true,0.0029482453993350927,0.0157328
0.003,true,0.002948323705985805,0.0156798
0.003,true,0.0029484803192872306,0.015561
0.003,true,0.002948636932588656,0.0154253
0.003,true,0.0029487935458900817,0.0152729
0.003,true,0.0029489501591915073,0.0151039
0.003,true,0.002949106772492933,0.0149187
0.003,true,0.0029492633857943584,0.0147176
0.003,true,0.0029494199990957835,0.0145008
0.003,true,0.002949576612397209,0.0142689
0.003,true,0.0029497332256986347,0.0140221
0.003,true,0.002949811532349348,0.0138933
0.003,true,0.00294988983900006,0.013761
0.003,true,0.0029500464523014858,0.0134861
0.003,true,0.0029502030656029113,0.0131978
0.003,true,0.002950359678904337,0.0128968
0.003,true,0.0029505162922057624,0.0125836
0.003,true,0.0029506729055071876,0.0122589
0.003,true,0.002950829518808613,0.0119234
0.003,true,0.0029509861321100387,0.0115777
0.003,true,0.0029511427454114642,0.0112226
0.003,true,0.00295129935871289,0.0108589
0.003,true,0.0029513776653636026,0.010674
0.003,true,0.0029514559720143154,0.0104873
0.003,true,0.002951612585315741,0.0101087
0.003,true,0.0029517691986171665,0.00972392
0.003,true,0.0029519258119185916,0.00933384
0.003,true,0.002952082425220017,0.00893936
0.003,true,0.0029522390385214427,0.00854141
0.003,true,0.0029523956518228683,0.00814093
0.003,true,0.002952552265124294,0.0077389
0.003,true,0.0029527088784257194,0.00733629
0.003,true,0.002952865491727145,0.00693412
0.003,true,0.0029529437983778577,0.00673351
0.003,true,0.0029530221050285705,0.00653339
0.003,true,0.0029531787183299956,0.00613513
0.003,true,0.002953335331631421,0.0057404
0.003,true,0.0029534919449328467,0.00535024
0.003,true,0.0029536485582342723,0.00496571
0.003,true,0.002953805171535698,0.00458788
0.003,true,0.0029539617848371234,0.0042178
0.003,true,0.002954118398138549,0.00385656
0.003,true,0.0029542750114399745,0.00350522
0.003,true,0.0029544316247413997,0.00316485
0.003,true,0.002954509931392113,0.0029991
0.003,true,0.002954588238042825,0.0028365
0.003,true,0.0029547448513442508,0.00252123
0.003,true,0.0029549014646456763,0.00222008
0.003,true,0.002955058077947102,0.00193408
0.003,true,0.0029552146912485274,0.00166426
0.003,true,0.002955371304549953,0.0014116
0.003,true,0.0029555279178513786,0.00117711
0.003,true,0.0029556845311528037,0.000961722
0.003,true,0.0029558411444542292,0.000766394
0.003,true,0.002955997757755655,0.000592032
0.003,true,0.002956076064406368,0.000512992
0.003,true,0.0029561543710570804,0.000439523
0.003,true,0.002956310984358506,0.000309722
0.003,true,0.0029564675976599315,0.000203453
0.003,true,0.002956624210961357,0.000121505
0.003,true,0.0029567808242627826,6.46317e-05
0.003,true,0.0029569374375642077,3.35475e-05
0.003,true,0.0029570940508656333,2.89272e-05
0.003,true,0.002957250664167059,5.14031e-05
0.003,true,0.0029574072774684844,0.000101563
0.003,true,0.00295756389076991,0.00017995
0.003,true,0.002957642197420623,0.000229884
0.003,true,0.0029577205040713355,0.000287057
0.003,true,0.002957877117372761,0.000423329
0.003,true,0.0029580337306741866,0.000589159
0.003,true,0.0029581903439756117,0.000784889
0.003,true,0.0029583469572770373,0.0010108
0.003,true,0.002958503570578463,0.00126714
0.003,true,0.0029586601838798884,0.00155406
0.003,true,0.002958816797181314,0.00187169
0.003,true,0.0029589734104827395,0.00222008
0.003,true,0.002959130023784165,0.00259923
0.003,true,0.002959208330434878,0.00280032
0.003,true,0.0029592866370855902,0.00300908
0.003,true,0.0029594432503870158,0.00344949
0.003,true,0.0029595998636884413,0.00392028
0.003,true,0.002959756476989867,0.00442121
0.003,true,0.0029599130902912925,0.00495194
0.003,true,0.0029599913969420052,0.00522837
0.003,true,0.002960069703592718,0.00551211
0.003,true,0.0029602263168941436,0.00610127
0.003,true,0.002960382930195569,0.00671891
0.003,true,0.0029605395434969943,0.00736447
0.003,true,0.00296069615679842,0.0080373
0.003,true,0.002960774463449133,0.00838373
0.003,true,0.0029608527700998454,0.00873672
0.003,true,0.002961009383401271,0.00946196
0.003,true,0.0029611659967026965,0.0102122
0.003,true,0.002961322610004122,0.0109866
0.003,true,0.0029614792233055476,0.0117841
0.003,true,0.002961635836606973,0.0126038
0.003,true,0.0029617924499083983,0.0134446
0.003,true,0.002961949063209824,0.0143054
0.003,true,0.0029621056765112494,0.015185
0.003,true,0.002962262289812675,0.0160821
0.003,true,0.002962340596463388,0.0165369
0.003,true,0.0029624189031141005,0.0169956
0.003,true,0.002962575516415526,0.0179241
0.003,true,0.0029627321297169516,0.0188661
0.003,true,0.002962888743018377,0.0198203
0.003,true,0.0029630453563198023,0.0207852
0.003,true,0.002963201969621228,0.0217592
0.003,true,0.0029633585829226534,0.0227409
0.003,true,0.002963515196224079,0.0237286
0.003,true,0.0029636718095255045,0.0247207
0.003,true,0.00296382842282693,0.0257155
0.003,true,0.002963906729477643,0.0262135
0.003,true,0.0029639850361283557,0.0267114
0.003,true,0.0029641416494297812,0.0277066
0.003,true,0.0029642982627312063,0.0286994
0.003,true,0.002964454876032632,0.0296881
0.003,true,0.0029646114893340575,0.0306708
0.003,true,0.002964768102635483,0.0316457
0.003,true,0.0029649247159369086,0.0326111
0.003,true,0.002965081329238334,0.0335652
0.003,true,0.0029652379425397597,0.034506
0.003,true,0.0029653945558411852,0.035432
0.003,true,0.002965472862491898,0.0358887
0.003,true,0.0029655511691426104,0.0363411
0.003,true,0.002965707782444036,0.0372316
0.003,true,0.0029658643957454615,0.0381016
0.003,true,0.002966021009046887,0.0389495
0.003,true,0.0029661776223483126,0.0397735
0.003,true,0.002966334235649738,0.0405717
0.003,true,0.0029664908489511637,0.0413426
0.003,true,0.0029666474622525893,0.0420843
0.003,true,0.0029668040755540144,0.0427952
0.003,true,0.00296696068885544,0.0434737
0.003,true,0.002967038995506153,0.0438003
0.003,true,0.0029671173021568655,0.0441182
0.003,true,0.002967273915458291,0.0447272
0.003,true,0.0029674305287597166,0.0452991
0.003,true,0.002967587142061142,0.0458325
0.003,true,0.0029677437553625678,0.0463261
0.003,true,0.0029679003686639933,0.0467784
0.003,true,0.0029680569819654184,0.0471882
0.003,true,0.002968213595266844,0.0475544
0.003,true,0.0029683702085682695,0.0478756
0.003,true,0.002968526821869695,0.048151
0.003,true,0.002968605128520408,0.0482711
0.003,true,0.0029686834351711207,0.0483794
0.003,true,0.0029688400484725462,0.04856
0.003,true,0.0029689966617739718,0.0486919
0.003,true,0.002969153275075397,0.0487743
0.003,true,0.0029693098883768225,0.0488067
0.003,true,0.002969466501678248,0.0487884
0.003,true,0.0029696231149796736,0.048719
0.003,true,0.002969779728281099,0.048598
0.003,true,0.0029699363415825247,0.0484252
0.003,true,0.0029700929548839503,0.0482004
0.003,true,0.002970171261534663,0.0480685
0.003,true,0.002970249568185376,0.0479236
0.003,true,0.002970406181486801,0.0475947
0.003,true,0.0029705627947882265,0.0472138
0.003,true,0.002970719408089652,0.0467814
0.003,true,0.0029708760213910776,0.0462976
0.003,true,0.002971032634692503,0.045763
0.003,true,0.0029711892479939287,0.0451782
0.003,true,0.0029713458612953543,0.0445439
0.003,true,0.00297150247459678,0.043861
0.003,true,0.002971659087898205,0.0431303
0.003,true,0.002971737394548918,0.0427474
0.003,true,0.0029718157011996305,0.042353
0.003,true,0.002971972314501056,0.0415304
0.003,true,0.0029721289278024816,0.0406636
0.003,true,0.002972285541103907,0.0397542
0.003,true,0.0029724421544053328,0.0388038
0.003,true,0.0029725987677067583,0.037814
0.003,true,0.002972755381008184,0.0367868
0.003,true,0.002972911994309609,0.0357241
0.003,true,0.0029730686076110346,0.0346279
0.003,true,0.00297322522091246,0.0335005
0.003,true,0.0029733035275631733,0.0329259
0.003,true,0.0029733818342138857,0.0323443
0.003,true,0.0029735384475153112,0.0311617
0.003,true,0.002973695060816737,0.0299553
0.003,true,0.0029738516741181623,0.0287278
0.003,true,0.002974008287419588,0.0274822
0.003,true,0.002974164900721013,0.0262212
0.003,true,0.0029743215140224386,0.0249481
0.003,true,0.002974478127323864,0.023666
0.003,true,0.0029746347406252897,0.0223783
0.003,true,0.0029747913539267153,0.0210883
0.003,true,0.0029748696605774285,0.0204436
0.003,true,0.002974947967228141,0.0197996
0.003,true,0.0029751045805295664,0.0185159
0.003,true,0.002975261193830992,0.0172409
0.003,true,0.002975417807132417,0.0159784
0.003,true,0.0029755744204338426,0.0147324
0.003,true,0.0029756527270845554,0.0141169
0.003,true,0.002975731033735268,0.013507
0.003,true,0.0029758876470366937,0.0123062
0.003,true,0.0029760442603381193,0.0111343
0.003,true,0.002976200873639545,0.00999556
0.003,true,0.0029763574869409704,0.00889438
0.003,true,0.002976435793591683,0.00835925
0.003,true,0.0029765141002423955,0.00783519
0.003,true,0.002976670713543821,0.00682251
0.003,true,0.0029768273268452466,0.0058609
0.003,true,0.002976983940146672,0.00495501
0.003,true,0.0029771405534480978,0.0041095
0.003,true,0.0029772971667495233,0.00332911
0.003,true,0.002977453780050949,0.00261861
0.003,true,0.0029776103933523744,0.00198278
0.003,true,0.0029777670066537996,0.00142647
0.003,true,0.002977923619955225,0.000954504
0.003,true,0.0029780019266059383,0.000751674
0.003,true,0.0029780802332566507,0.000571756
0.003,true,0.0029782368465580762,0.00028309
0.003,true,0.002978393459859502,9.33742e-05
0.003,true,0.0029785500731609274,7.47175e-06
0.003,true,0.002978706686462353,3.02309e-05
0.003,true,0.0029788632997637785,0.00016648
0.003,true,0.0029790199130652036,0.000421019
0.003,true,0.002979176526366629,0.000798614
0.003,true,0.0029793331396680547,0.00130399
0.003,true,0.0029794897529694803,0.00194181
0.003,true,0.0029795680596201935,0.00231184
0.003,true,0.002979646366270906,0.00271671
0.003,true,0.0029798029795723314,0.00363322
0.003,true,0.002979959592873757,0.00469583
0.003,true,0.0029801162061751825,0.00590894
0.003,true,0.0029802728194766076,0.00727686
0.003,true,0.002980429432778033,0.00880381
0.003,true,0.0029805860460794587,0.0104939
0.003,true,0.0029807426593808843,0.0123512
0.003,true,0.00298089927268231,0.0143794
0.003,true,0.0029810558859837354,0.0165825
0.003,true,0.002981134192634448,0.0177508
0.003,true,0.002981212499285161,0.0189641
0.003,true,0.0029813691125865865,0.0215276
0.003,true,0.0029815257258880117,0.0242763
0.003,true,0.002981682339189437,0.0272136
0.003,true,0.0029818389524908628,0.0303425
0.003,true,0.0029819955657922883,0.0336657
0.003,true,0.002982152179093714,0.0371861
0.003,true,0.0029823087923951394,0.0409062
0.003,true,0.002982465405696565,0.0448283
0.003,true,0.0029826220189979906,0.0489546
0.003,true,0.0029827003256487033,0.051095
0.003,true,0.0029827786322994157,0.0532871
0.003,true,0.0029829352456008412,0.0578276
0.003,true,0.002983091858902267,0.0625776
0.003,true,0.0029832484722036924,0.0675385
0.003,true,0.002983405085505118,0.0727114
0.003,true,0.0029835616988065435,0.0780974
0.003,true,0.002983718312107969,0.0836971
0.003,true,0.0029838749254093946,0.089511
0.003,true,0.0029840315387108197,0.0955395
0.003,true,0.0029841881520122453,0.101783
0.003,true,0.0029842664586629585,0.104984
0.003,true,0.002984344765313671,0.10824
0.003,true,0.0029845013786150964,0.114911
0.003,true,0.002984657991916522,0.121796
0.003,true,0.0029848146052179475,0.128893
0.003,true,0.002984971218519373,0.136202
0.003,true,0.0029851278318207986,0.143721
0.003,true,0.0029852844451222237,0.151448
0.003,true,0.0029854410584236493,0.159381
0.003,true,0.002985597671725075,0.167519
0.003,true,0.0029857542850265004,0.17586
0.003,true,0.002985832591677213,0.180105
0.003,true,0.002985910898327926,0.1844
0.003,true,0.0029860675116293515,0.193137
0.003,true,0.002986224124930777,0.202068
0.003,true,0.002986380738232202,0.21119
0.003,true,0.0029865373515336278,0.220499
0.003,true,0.0029866939648350533,0.229991
0.003,true,0.002986850578136479,0.239663
0.003,true,0.0029870071914379044,0.249511
0.003,true,0.00298716380473933,0.259529
0.003,true,0.0029873204180407556,0.269714
0.003,true,0.0029873987246914683,0.274868
0.003,true,0.002987477031342181,0.280061
0.003,true,0.0029876336446436062,0.290565
0.003,true,0.002987790257945032,0.30122
0.003,true,0.0029879468712464574,0.312022
0.003,true,0.002988103484547883,0.322964
0.003,true,0.0029882600978493085,0.33404
0.003,true,0.002988416711150734,0.345246
0.003,true,0.0029885733244521596,0.356574
0.003,true,0.002988729937753585,0.368019
0.003,true,0.0029888865510550103,0.379573
0.003,true,0.0029889648577057235,0.38539
0.003,true,0.002989043164356436,0.391231
0.003,true,0.0029891997776578614,0.402985
0.003,true,0.002989356390959287,0.414829
0.003,true,0.0029895130042607125,0.426755
0.003,true,0.002989669617562138,0.438756
0.003,true,0.0029898262308635636,0.450824
0.003,true,0.002989982844164989,0.462953
0.003,true,0.0029901394574664143,0.475135
0.003,true,0.00299029607076784,0.487361
0.003,true,0.0029904526840692654,0.499624
0.003,true,0.0029905309907199786,0.505767
0.003,true,0.002990609297370691,0.511917
0.003,true,0.0029907659106721165,0.52423
0.003,true,0.002990922523973542,0.536557
0.003,true,0.0029910791372749677,0.548888
0.003,true,0.002991235750576393,0.561216
0.003,true,0.002991314057227106,0.567376
0.003,true,0.0029913923638778183,0.573532
0.003,true,0.002991548977179244,0.585828
0.003,true,0.0029917055904806695,0.598095
0.003,true,0.002991862203782095,0.610325
0.003,true,0.0029920188170835206,0.622509
0.003,true,0.0029920971237342338,0.628582
0.003,true,0.002992175430384946,0.63464
0.003,true,0.0029923320436863717,0.646708
0.003,true,0.0029924886569877972,0.658704
0.003,true,0.0029926452702892224,0.670621
0.003,true,0.002992801883590648,0.68245
0.003,true,0.0029929584968920735,0.694182
0.003,true,0.002993115110193499,0.705808
0.003,true,0.0029932717234949246,0.717321
0.003,true,0.00299342833679635,0.728712
0.003,true,0.0029935849500977757,0.739972
0.003,true,0.0029936632567484885,0.74555
0.003,true,0.0029937415633992013,0.751093
0.003,true,0.0029938981767006264,0.762066
0.003,true,0.002994054790002052,0.772884
0.003,true,0.0029942114033034775,0.783539
0.003,true,0.002994368016604903,0.794021
0.003,true,0.0029945246299063286,0.804324
0.003,true,0.002994681243207754,0.814439
0.003,true,0.0029948378565091797,0.824359
0.003,true,0.0029949944698106053,0.834075
0.003,true,0.0029951510831120304,0.843581
0.003,true,0.0029952293897627436,0.848252
0.003,true,0.002995307696413456,0.852868
0.003,true,0.0029954643097148815,0.86193
0.003,true,0.002995620923016307,0.870759
0.003,true,0.0029957775363177327,0.879349
0.003,true,0.0029959341496191582,0.887692
0.003,true,0.0029960907629205838,0.895781
0.003,true,0.002996247376222009,0.90361
0.003,true,0.0029964039895234345,0.911173
0.003,true,0.00299656060282486,0.918464
0.003,true,0.0029967172161262856,0.925476
0.003,true,0.002996795522776999,0.928876
0.003,true,0.002996873829427711,0.932204
0.003,true,0.0029970304427291367,0.938641
0.003,true,0.0029971870560305622,0.944783
0.003,true,0.002997343669331988,0.950625
0.003,true,0.002997500282633413,0.95616
0.003,true,0.0029976568959348385,0.961385
0.003,true,0.002997813509236264,0.966296
0.003,true,0.0029979701225376896,0.970886
0.003,true,0.002998126735839115,0.975154
0.003,true,0.0029982833491405407,0.979094
0.003,true,0.0029983616557912535,0.98094
0.003,true,0.0029984399624419663,0.982703
0.003,true,0.002998596575743392,0.985978
0.003,true,0.002998753189044817,0.988916
0.003,true,0.0029989098023462425,0.991514
0.003,true,0.002999066415647668,0.99377
0.003,true,0.0029992230289490936,0.99568
0.003,true,0.002999379642250519,0.997244
0.003,true,0.0029995362555519448,0.998459
0.003,true,0.0029996928688533703,0.999324
0.003,true,0.002999849482154796,0.999838
0.003,true,0.0029999277888055086,0.999963
0.003,true,0.003000006095456221,1
0.003,true,0.0030001627087576466,0.99981
0.003,true,0.003000319322059072,0.999266
0.003,true,0.0030004759353604977,0.998371
0.003,true,0.0030006325486619232,0.997122
0.003,true,0.0030007891619633488,0.995522
0.003,true,0.0030009457752647743,0.993572
0.003,true,0.0030011023885662,0.991271
0.003,true,0.003001259001867625,0.988623
0.003,true,0.0030014156151690506,0.985628
0.003,true,0.003001493921819764,0.984002
0.003,true,0.003001572228470476,0.98229
0.003,true,0.0030017288417719017,0.97861
0.003,true,0.0030018601430604444,0.975263
0.003,true,0.0030018854550733273,0.97459
0.003,true,0.003002042068374753,0.970235
0.003,true,0.0030021986816761784,0.965548
0.003,true,0.003002355294977604,0.960532
0.003,true,0.003002511908279029,0.95519
0.003,true,0.0030026685215804546,0.949528
0.003,true,0.00300282513488188,0.94355
