# Low laser noise (LLN): injected common phase noise std. dev. 0 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_0.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 0.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
25708,206076.961,0.571199,0.810860,0.759255
25709,206080.188,2.411728,0.343007,0.407313
25710,206089.774,0.444266,0.895552,0.873313
25711,206099.359,2.094395,0.148695,0.161167
25712,206105.764,1.967462,0.102226,0.130223
25713,206108.928,0.063467,0.906852,0.913657
25714,206118.449,1.713596,0.104036,0.100135
25715,206124.792,1.523196,0.149230,0.138098
25716,206127.987,5.711987,0.412855,0.432816
25717,206131.165,3.427192,0.901301,0.890890
25718,206134.344,1.903996,0.089766,0.115855
25719,206140.735,3.807991,0.729540,0.715603
25720,206143.946,0.951998,0.570319,0.523991
25721,206150.335,5.331188,0.168285,0.208587
25722,206156.726,2.855993,0.742558,0.766311
25723,206163.116,3.236792,0.900689,0.903168
25724,206169.474,0.000000,0.815538,0.850151
25725,206172.654,3.363725,0.891242,0.901411
25726,206179.043,4.506123,0.273341,0.251895
25727,206185.403,4.569589,0.188296,0.160634
25728,206191.776,3.744525,0.824926,0.780199
25729,206194.923,5.140788,0.093896,0.093204
25730,206198.102,3.109859,0.833476,0.850739
25731,206201.266,3.300259,0.908665,0.906299
25732,206204.447,2.602127,0.485276,0.544157
25733,206207.608,3.173326,0.878200,0.907717
25734,206210.771,2.157862,0.149338,0.184146
25735,206213.952,4.315723,0.345189,0.283437
25736,206217.146,0.571199,0.860576,0.844174
25737,206223.488,1.205864,0.266496,0.240271
25738,206229.862,0.380799,0.884237,0.853718
25739,206233.026,0.634665,0.815208,0.787761
25740,206242.598,2.221328,0.234794,0.277688
25741,206245.774,4.442656,0.241728,0.226847
25742,206248.953,5.204254,0.137132,0.142230
25743,206264.865,0.761598,0.667212,0.640802
25744,206268.045,2.919460,0.722804,0.771883
25745,206274.387,5.965853,0.715833,0.754898
25746,206277.565,2.792527,0.705405,0.727733
25747,206280.764,6.029319,0.688847,0.733384
25748,206283.923,1.459730,0.191759,0.175538
25749,206293.430,1.840529,0.095013,0.090998
25750,206302.983,1.586663,0.165492,0.140779
25751,206306.178,4.696522,0.136624,0.124417
25752,206312.584,5.838920,0.529019,0.566286
25753,206322.185,4.379190,0.302901,0.271804
25754,206334.886,3.998391,0.586801,0.563237
25755,206338.065,0.507732,0.871834,0.836672
25756,206344.440,4.061857,0.605893,0.555005
25757,206347.604,5.077321,0.110005,0.117031
25758,206369.746,0.888531,0.541010,0.512673
25759,206382.430,5.902386,0.622056,0.645254
25760,206385.609,5.775453,0.534347,0.571352
25761,206398.293,4.759989,0.091135,0.096189
25762,206401.473,3.046393,0.795389,0.829196
25763,206407.847,2.475194,0.374090,0.427790
25764,206414.207,0.190400,0.894472,0.892368
25765,206420.548,3.934924,0.666945,0.644887
25766,206430.118,0.698132,0.721036,0.677206
25767,206433.297,1.269330,0.318419,0.286459
25768,206436.475,0.825065,0.691227,0.654460
25769,206439.638,2.982926,0.816022,0.856033
25770,206449.145,2.348261,0.324098,0.386039
25771,206461.941,6.092786,0.780890,0.789637
25772,206471.495,3.490659,0.901001,0.883719
25773,206474.673,5.013855,0.097538,0.121608
25774,206481.032,4.125324,0.517679,0.472324
25775,206493.749,6.156252,0.821024,0.849270
25776,206497.012,6.219719,0.852437,0.867530
25777,206503.414,1.078931,0.409362,0.368841
25778,206506.594,1.650129,0.112668,0.115928
25779,206512.951,4.188790,0.437498,0.407757
25780,206519.295,4.886922,0.094589,0.098833
25781,206525.668,1.142397,0.425948,0.371634
25782,206541.516,0.126933,0.913723,0.913726
25783,206547.875,4.633056,0.140439,0.113620
25784,206551.039,0.253866,0.911990,0.900504
25785,206560.592,1.777063,0.100721,0.116989
25786,206563.787,6.283185,0.889411,0.904308
25787,206579.666,2.538661,0.404247,0.448958
25788,206582.861,3.617592,0.874376,0.845819
25789,206586.072,2.284795,0.309426,0.356109
25790,206589.267,1.396263,0.256142,0.218342
25791,206605.226,5.648520,0.349439,0.387670
25792,206608.390,5.394654,0.238703,0.285284
25793,206614.748,2.030929,0.139701,0.163173
25794,206617.927,5.267721,0.156281,0.195231
25795,206621.106,5.458121,0.294085,0.356492
25796,206624.333,4.823455,0.075366,0.072479
25797,206627.512,1.332797,0.221668,0.198041
25798,206630.708,3.681058,0.837621,0.815761
25799,206633.903,2.665594,0.611553,0.656911
25800,206640.277,3.554125,0.888015,0.848430
25801,206665.758,1.015464,0.521000,0.489652
25802,206688.076,2.729060,0.578083,0.634151
25803,206691.255,4.950388,0.084951,0.106689
25804,206694.418,5.521587,0.290025,0.329965
25805,206697.597,3.871458,0.766620,0.725887
25806,206703.972,0.317333,0.915369,0.913581
25807,206710.330,5.585054,0.406024,0.453797
25808,206713.493,4.252257,0.382540,0.338238
25809,206716.672,2.411728,0.360673,0.413185
25810,206729.341,5.331188,0.164820,0.197604
25811,206732.488,0.571199,0.830547,0.803111
25812,206745.188,2.411728,0.338775,0.388935
25813,206751.531,5.965853,0.604862,0.650880
25814,206764.247,6.156252,0.811152,0.833863
25815,206776.964,3.363725,0.910272,0.879488
25816,206780.143,1.269330,0.320407,0.290945
25817,206786.469,5.204254,0.148146,0.187621
25818,206789.683,0.825065,0.613709,0.581778
25819,206802.447,0.444266,0.907558,0.890643
25820,206805.625,4.442656,0.248733,0.207000
25821,206815.178,1.967462,0.102788,0.135440
25822,206818.373,3.554125,0.871661,0.845189
25823,206824.764,0.761598,0.713513,0.658630
25824,206831.139,4.569589,0.175448,0.158683
25825,206834.350,1.205864,0.326015,0.290399
25826,206850.277,0.951998,0.532892,0.475833
25827,206856.667,3.046393,0.853528,0.876632
25828,206859.863,5.585054,0.367947,0.426000
25829,206863.026,3.173326,0.887747,0.890913
25830,206872.599,4.188790,0.409148,0.396798
25831,206875.775,0.507732,0.872645,0.837250
25832,206885.280,0.317333,0.911512,0.905062
25833,206888.459,5.394654,0.254000,0.267764
25834,206891.639,1.332797,0.276244,0.244790
25835,206894.802,1.142397,0.431795,0.385280
25836,206901.176,4.252257,0.434869,0.402891
25837,206913.893,5.775453,0.556456,0.603075
25838,206917.072,4.379190,0.304227,0.275207
25839,206932.936,3.427192,0.899788,0.909068
25840,206936.115,3.236792,0.886948,0.884619
25841,206939.310,4.506123,0.230441,0.210815
25842,206945.684,1.078931,0.455608,0.409726
25843,206948.895,4.061857,0.552435,0.512965
25844,206952.063,6.219719,0.816565,0.840540
25845,206958.482,6.029319,0.733537,0.737046
25846,206964.807,5.013855,0.115290,0.115855
25847,206967.970,1.650129,0.101853,0.080291
25848,206971.166,2.221328,0.246483,0.294972
25849,206980.752,0.380799,0.887765,0.854916
25850,206987.141,5.140788,0.102416,0.110717
25851,206996.678,1.015464,0.468404,0.441303
25852,206999.857,6.092786,0.777383,0.814969
25853,207012.622,0.888531,0.535748,0.492365
25854,207022.128,4.886922,0.078646,0.060853
25855,207028.518,2.855993,0.706924,0.732935
25856,207031.682,3.807991,0.763865,0.713387
25857,207044.418,5.711987,0.494720,0.527534
25858,207054.015,2.602127,0.510106,0.548190
25859,207066.717,0.126933,0.919195,0.910609
25860,207076.238,1.459730,0.213652,0.210696
25861,207085.807,4.315723,0.373228,0.362033
25862,207095.328,0.190400,0.918694,0.912749
25863,207101.703,2.729060,0.515107,0.581935
25864,207108.077,2.030929,0.118710,0.146808
25865,207111.272,4.823455,0.098716,0.077151
25866,207114.435,0.698132,0.738859,0.694722
25867,207127.264,3.109859,0.879122,0.889935
25868,207130.445,4.759989,0.102588,0.079567
25869,207133.638,2.919460,0.736727,0.780119
25870,207139.980,4.633056,0.154133,0.133113
25871,207143.160,4.125324,0.494669,0.410576
25872,207146.355,1.396263,0.159516,0.140040
25873,207157.058,0.000000,0.868682,0.861023
25874,207160.254,5.267721,0.157248,0.186199
25875,207163.432,1.840529,0.083614,0.101069
25876,207166.612,2.982926,0.785692,0.829118
25877,207169.807,2.792527,0.674008,0.712597
25878,207172.990,1.523196,0.179395,0.152341
25879,207176.181,4.950388,0.074313,0.091852
25880,207179.360,3.681058,0.844780,0.821790
25881,207182.540,5.648520,0.400574,0.439452
25882,207198.451,5.458121,0.242472,0.270852
25883,207201.646,6.283185,0.818735,0.823338
25884,207208.020,1.586663,0.135646,0.131316
25885,207214.410,5.838920,0.586395,0.621699
25886,207220.769,4.696522,0.148530,0.141766
25887,207223.948,1.903996,0.096323,0.121639
25888,207233.469,3.617592,0.871144,0.853165
25889,207236.633,2.475194,0.481837,0.544693
25890,207239.828,2.094395,0.174780,0.221983
25891,207243.009,0.253866,0.916057,0.904138
25892,207246.202,2.157862,0.177704,0.214793
25893,207262.098,2.348261,0.355443,0.383746
25894,207268.472,3.871458,0.697787,0.654743
25895,207271.651,3.998391,0.546443,0.508189
25896,207281.252,5.077321,0.089584,0.104229
25897,207284.432,5.902386,0.691639,0.712470
25898,207290.775,5.521587,0.375175,0.434866
25899,207293.970,1.777063,0.084853,0.102032
25900,207300.360,3.934924,0.653921,0.594663
25901,207303.539,3.744525,0.746426,0.713983
25902,207306.734,1.713596,0.100421,0.090511
25903,207325.904,0.063467,0.859148,0.874366
25904,207329.099,3.300259,0.902187,0.906635
25905,207332.263,0.634665,0.793583,0.765560
25906,207341.864,2.538661,0.503297,0.547424
25907,207351.404,2.665594,0.599222,0.639115
25908,207357.777,3.490659,0.871813,0.846618
25909,207360.988,2.284795,0.249611,0.295365
25910,207367.345,5.838920,0.577453,0.613390
25911,207370.525,0.380799,0.873778,0.857024
25912,207376.899,6.156252,0.818237,0.831821
25913,207380.078,2.855993,0.707549,0.753830
25914,207389.632,3.681058,0.842027,0.791567
25915,207392.828,4.696522,0.153254,0.151658
25916,207411.967,2.729060,0.583809,0.633952
25917,207418.325,4.125324,0.519425,0.479044
25918,207427.894,4.442656,0.229191,0.193813
25919,207431.073,0.888531,0.670607,0.595898
25920,207437.432,5.077321,0.096394,0.095347
25921,207440.627,2.284795,0.204995,0.261449
25922,207446.985,3.744525,0.843503,0.808367
25923,207450.164,3.554125,0.835967,0.818668
25924,207453.344,1.269330,0.351915,0.303710
25925,207456.506,4.759989,0.113455,0.098906
25926,207459.687,0.825065,0.713429,0.665225
25927,207469.223,0.951998,0.607765,0.567359
25928,207478.856,2.348261,0.267176,0.338956
25929,207485.263,6.219719,0.811258,0.845348
25930,207488.442,4.886922,0.076543,0.080910
25931,207497.963,5.965853,0.719484,0.749776
25932,207504.338,1.967462,0.109006,0.121531
25933,207507.548,1.650129,0.098371,0.086029
25934,207510.776,5.585054,0.339522,0.388903
25935,207513.957,4.569589,0.172468,0.151650
25936,207523.541,1.459730,0.177456,0.161005
25937,207526.704,3.363725,0.913027,0.911089
25938,207529.915,5.267721,0.215367,0.261407
25939,207536.306,3.807991,0.726134,0.687131
25940,207539.517,4.379190,0.269975,0.245452
25941,207542.712,1.078931,0.484104,0.452350
25942,207552.250,1.523196,0.123163,0.113643
25943,207555.430,3.617592,0.866166,0.851856
25944,207558.608,5.140788,0.103413,0.141598
25945,207561.804,6.283185,0.869492,0.872857
25946,207564.998,5.902386,0.629957,0.680441
25947,207571.356,3.871458,0.706955,0.670888
25948,207574.567,2.792527,0.719023,0.765390
25949,207590.510,5.458121,0.268008,0.318846
25950,207593.706,6.029319,0.730862,0.765928
25951,207596.885,6.092786,0.814270,0.845878
25952,207609.586,0.761598,0.740776,0.697611
25953,207612.781,5.394654,0.228019,0.256827
25954,207619.142,2.665594,0.532230,0.599580
25955,207628.725,3.109859,0.876441,0.892654
25956,207631.906,1.586663,0.128863,0.123110
25957,207641.474,3.934924,0.659838,0.630207
25958,207647.848,0.126933,0.898561,0.908953
25959,207651.091,2.221328,0.236821,0.264333
25960,207654.270,3.173326,0.872032,0.882342
25961,207663.792,1.903996,0.105700,0.127256
25962,207666.987,4.950388,0.084745,0.065002
25963,207670.214,1.840529,0.089277,0.102548
25964,207689.352,0.317333,0.913704,0.902388
25965,207692.534,4.315723,0.432370,0.396357
25966,207698.924,1.777063,0.089472,0.089450
25967,207702.101,4.823455,0.099639,0.090606
25968,207708.507,0.634665,0.758960,0.710429
25969,207711.689,4.633056,0.143197,0.143446
25970,207714.946,1.713596,0.086839,0.090582
25971,207730.842,0.698132,0.751284,0.738960
25972,207737.216,5.648520,0.401192,0.441067
25973,207740.427,5.711987,0.466377,0.503893
25974,207743.606,3.300259,0.909943,0.901152
25975,207749.997,0.000000,0.875843,0.893012
25976,207756.403,2.982926,0.822834,0.850421
25977,207772.347,2.030929,0.130582,0.153554
25978,207785.063,5.204254,0.109322,0.135727
25979,207794.585,4.061857,0.558243,0.567217
25980,207800.991,3.998391,0.602537,0.564243
25981,207810.577,0.444266,0.868296,0.847042
25982,207813.756,4.188790,0.465418,0.454741
25983,207816.951,5.331188,0.207658,0.247810
25984,207820.196,3.046393,0.848195,0.863796
25985,207826.552,3.236792,0.906541,0.905010
25986,207832.942,2.602127,0.574899,0.613036
25987,207839.317,2.919460,0.778966,0.797887
25988,207842.528,5.775453,0.516143,0.574914
25989,207845.738,1.142397,0.389103,0.328856
25990,207848.950,5.521587,0.328827,0.372973
25991,207852.144,2.094395,0.177883,0.225249
25992,207855.420,3.490659,0.893369,0.865360
25993,207858.599,2.411728,0.329929,0.384364
25994,207861.810,4.252257,0.390511,0.361484
25995,207871.331,1.332797,0.241999,0.225231
25996,207884.064,0.507732,0.866196,0.822285
25997,207890.454,1.396263,0.207321,0.193204
25998,207903.139,0.063467,0.880578,0.899346
25999,207909.529,1.015464,0.567560,0.509680
26000,207915.870,3.427192,0.875947,0.874797
26001,207928.619,0.253866,0.915387,0.909044
26002,207935.010,4.506123,0.235411,0.211224
26003,207944.563,0.190400,0.907380,0.915826
26004,207947.742,2.538661,0.365479,0.392076
26005,207957.295,2.157862,0.198773,0.213456
26006,207966.817,0.571199,0.800003,0.771773
26007,207976.404,2.475194,0.451462,0.498255
26008,207992.300,1.205864,0.323652,0.307411
26009,207998.672,5.013855,0.101102,0.103042
26010,208001.868,2.221328,0.224335,0.265014
26011,208005.081,4.633056,0.135261,0.130186
26012,208008.257,5.521587,0.289087,0.333971
26013,208014.616,0.317333,0.897141,0.875199
26014,208020.977,6.156252,0.877882,0.876157
26015,208027.332,2.665594,0.535828,0.583862
26016,208030.544,4.759989,0.145597,0.111322
26017,208033.754,5.267721,0.141137,0.181011
26018,208036.918,0.000000,0.831495,0.840641
26019,208049.700,1.396263,0.159451,0.128905
26020,208056.074,3.554125,0.884818,0.870112
26021,208062.447,4.379190,0.301086,0.268630
26022,208065.610,2.602127,0.490946,0.554189
26023,208068.805,6.283185,0.874752,0.884775
26024,208100.740,5.140788,0.084884,0.104648
26025,208103.935,1.015464,0.506749,0.439832
26026,208113.505,2.157862,0.208765,0.247389
26027,208116.670,1.777063,0.074049,0.083931
26028,208129.448,0.951998,0.566276,0.530031
26029,208145.344,5.331188,0.178274,0.208125
26030,208148.523,2.094395,0.136382,0.167511
26031,208154.850,1.523196,0.158698,0.140863
26032,208158.029,0.571199,0.833570,0.797976
26033,208161.192,1.840529,0.084080,0.092647
26034,208167.567,1.078931,0.378490,0.329631
26035,208173.989,1.205864,0.280858,0.240585
26036,208183.494,3.427192,0.906412,0.910575
26037,208186.673,0.888531,0.602030,0.590302
26038,208193.064,4.315723,0.403424,0.357866
26039,208196.259,2.538661,0.465306,0.518285
26040,208199.456,3.871458,0.776474,0.746900
26041,208205.860,4.125324,0.468982,0.445418
26042,208215.429,0.380799,0.910626,0.880167
26043,208218.625,2.475194,0.337531,0.368293
26044,208224.983,4.950388,0.090762,0.078047
26045,208231.373,3.744525,0.770879,0.730377
26046,208237.779,2.982926,0.816468,0.851334
26047,208240.959,4.188790,0.402875,0.384724
26048,208244.138,0.126933,0.913395,0.919710
26049,208247.349,0.825065,0.686671,0.628766
26050,208253.708,5.838920,0.552429,0.582042
26051,208269.603,1.332797,0.230777,0.192262
26052,208272.798,6.092786,0.768983,0.808523
26053,208288.726,1.142397,0.391395,0.355132
26054,208295.100,3.934924,0.615199,0.581651
26055,208298.279,4.886922,0.078496,0.088813
26056,208301.443,2.030929,0.095728,0.127942
26057,208311.028,4.061857,0.583173,0.520651
26058,208317.386,2.348261,0.356433,0.405184
26059,208320.565,4.442656,0.239621,0.239029
26060,208333.297,6.219719,0.841892,0.860003
26061,208346.062,4.569589,0.223682,0.210463
26062,208352.452,1.650129,0.080878,0.064987
26063,208358.810,0.190400,0.902101,0.908136
26064,208362.005,1.586663,0.104082,0.101303
26065,208365.216,3.046393,0.813478,0.841277
26066,208378.030,2.411728,0.347570,0.408056
26067,208381.224,6.029319,0.740396,0.756116
26068,208409.900,1.967462,0.084025,0.119500
26069,208413.096,5.965853,0.634899,0.683384
26070,208416.341,0.444266,0.896068,0.881629
26071,208422.857,3.109859,0.865707,0.893400
26072,208426.037,3.681058,0.835050,0.813976
26073,208432.410,2.729060,0.573693,0.614254
26074,208435.589,3.617592,0.850988,0.828850
26075,208438.769,5.458121,0.207705,0.252683
26076,208441.996,5.394654,0.231574,0.267292
26077,208445.159,3.490659,0.870630,0.852373
26078,208451.600,4.696522,0.096403,0.088329
26079,208454.808,3.363725,0.904770,0.886981
26080,208458.020,0.761598,0.746519,0.708589
26081,208464.393,1.713596,0.085337,0.076033
26082,208467.573,3.807991,0.716640,0.691636
26083,208470.752,5.585054,0.393148,0.401325
26084,208473.931,3.173326,0.864358,0.882542
26085,208483.484,5.775453,0.511408,0.568672
26086,208486.679,3.998391,0.626058,0.576894
26087,208493.037,5.013855,0.089119,0.111943
26088,208496.234,2.284795,0.242513,0.305355
26089,208512.209,0.507732,0.834670,0.810758
26090,208524.972,4.252257,0.422095,0.376825
26091,208531.333,5.711987,0.436476,0.470397
26092,208534.526,2.792527,0.673595,0.709496
26093,208537.738,1.269330,0.306284,0.267083
26094,208550.581,0.063467,0.895294,0.910022
26095,208553.776,5.902386,0.610619,0.627962
26096,208560.167,4.823455,0.084973,0.075077
26097,208566.573,0.698132,0.749828,0.692621
26098,208569.736,5.204254,0.135404,0.164860
26099,208572.915,3.300259,0.894691,0.899420
26100,208582.452,1.903996,0.103732,0.112797
26101,208585.619,1.459730,0.170481,0.158239
26102,208588.779,4.506123,0.183958,0.157503
26103,208591.943,3.236792,0.881152,0.896651
26104,208595.124,5.648520,0.438202,0.469084
26105,208598.332,5.077321,0.091444,0.095761
26106,208604.723,0.634665,0.828798,0.789521
26107,208607.902,2.919460,0.747486,0.794859
26108,208611.098,0.253866,0.908431,0.896082
26109,208636.659,2.855993,0.753125,0.798621
26110,208639.871,3.046393,0.820852,0.827689
26111,208643.081,0.634665,0.776156,0.742363
26112,208655.845,6.092786,0.701486,0.738798
26113,208659.025,1.332797,0.198957,0.169449
26114,208662.221,2.094395,0.141685,0.173182
26115,208668.611,1.713596,0.086648,0.100071
26116,208678.136,3.363725,0.905508,0.902986
26117,208687.734,0.317333,0.918087,0.903781
26118,208697.303,5.902386,0.670232,0.689248
26119,208700.499,1.840529,0.078347,0.088121
26120,208706.904,1.396263,0.198977,0.159879
26121,208710.084,0.951998,0.573212,0.524698
