# High laser noise (HLN): injected common phase noise std. dev. 2 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_2.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 2.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
12152,98951.613,4.569589,0.783319,0.818373
12153,98954.808,3.300259,0.135877,0.123955
12154,98957.970,5.077321,0.083666,0.089401
12155,98961.150,0.190400,0.761393,0.808993
12156,98967.526,5.013855,0.790527,0.819666
12157,98986.743,0.317333,0.926089,0.917119
12158,98996.264,4.696522,0.396607,0.431282
12159,98999.443,1.459730,0.616614,0.662559
12160,99002.640,0.507732,0.628714,0.656192
12161,99005.833,4.125324,0.886230,0.857853
12162,99008.996,5.648520,0.401730,0.468293
12163,99015.434,4.315723,0.525070,0.474932
12164,99031.379,1.269330,0.100180,0.111846
12165,99034.557,2.855993,0.818657,0.787351
12166,99044.147,0.761598,0.543459,0.569946
12167,99053.650,2.538661,0.795900,0.838775
12168,99060.023,1.205864,0.883171,0.851021
12169,99063.217,2.792527,0.921763,0.916014
12170,99069.575,3.744525,0.603498,0.629011
12171,99075.950,0.825065,0.244705,0.233258
12172,99079.161,3.427192,0.464040,0.524797
12173,99082.340,5.838920,0.734266,0.765591
12174,99091.910,5.458121,0.173050,0.197309
12175,99098.300,4.061857,0.764880,0.731595
12176,99101.447,4.252257,0.245436,0.222228
12177,99111.017,1.396263,0.917640,0.915317
12178,99114.228,3.236792,0.587543,0.570043
12179,99117.391,6.092786,0.142385,0.121387
12180,99126.913,6.029319,0.737523,0.716660
12181,99136.450,6.283185,0.595683,0.615511
12182,99139.615,4.823455,0.316251,0.290490
12183,99142.808,5.267721,0.099339,0.107711
12184,99146.003,3.046393,0.200330,0.164198
12185,99155.557,0.126933,0.846188,0.860800
12186,99158.768,5.775453,0.601662,0.550723
12187,99168.353,4.950388,0.157408,0.185307
12188,99177.890,1.142397,0.865827,0.834292
12189,99184.265,2.919460,0.196927,0.168683
12190,99187.460,2.157862,0.326781,0.312239
12191,99193.851,0.888531,0.540384,0.586815
12192,99197.046,0.253866,0.082692,0.076399
12193,99200.225,1.777063,0.895787,0.886366
12194,99206.583,5.331188,0.154117,0.135756
12195,99209.762,4.506123,0.856432,0.866749
12196,99212.941,5.140788,0.550838,0.570745
12197,99219.283,3.363725,0.089910,0.102788
12198,99222.479,1.332797,0.804319,0.757676
12199,99228.869,5.585054,0.163858,0.155832
12200,99232.064,5.394654,0.905957,0.866819
12201,99238.406,3.807991,0.475862,0.437080
12202,99244.765,5.521587,0.260027,0.290726
12203,99254.302,4.442656,0.908296,0.901831
12204,99260.601,1.523196,0.606096,0.622587
12205,99263.791,2.094395,0.342351,0.398788
12206,99270.134,0.634665,0.320841,0.294561
12207,99282.851,2.411728,0.077532,0.085756
12208,99286.034,4.886922,0.084194,0.086595
12209,99289.208,0.380799,0.835389,0.810483
12210,99298.746,2.602127,0.110499,0.121344
12211,99301.924,1.967462,0.755571,0.725973
12212,99324.196,3.617592,0.185259,0.216356
12213,99327.374,5.204254,0.438677,0.401284
12214,99333.701,2.665594,0.817537,0.844309
12215,99343.270,1.586663,0.343069,0.392280
12216,99346.482,6.156252,0.850935,0.875688
12217,99349.708,3.934924,0.722531,0.671550
12218,99359.325,4.633056,0.189331,0.149953
12219,99362.521,2.221328,0.608858,0.651508
12220,99378.465,0.698132,0.706540,0.658551
12221,99381.627,4.759989,0.870002,0.885041
12222,99388.002,5.711987,0.746019,0.711029
12223,99391.181,0.951998,0.102650,0.113472
12224,99397.523,2.475194,0.101856,0.108221
12225,99403.898,2.729060,0.628457,0.668911
12226,99407.092,2.284795,0.350807,0.309630
12227,99413.482,3.681058,0.122792,0.127866
12228,99423.052,2.030929,0.732286,0.762576
12229,99426.264,0.063467,0.780910,0.806953
12230,99429.459,1.903996,0.883119,0.866784
12231,99435.865,1.650129,0.324363,0.288522
12232,99439.028,2.982926,0.083513,0.088199
12233,99442.225,1.840529,0.910182,0.913177
12234,99445.403,1.713596,0.094334,0.093501
12235,99451.744,0.571199,0.428177,0.490945
12236,99454.923,4.379190,0.359606,0.390124
12237,99464.445,3.871458,0.153314,0.134202
12238,99467.641,4.188790,0.482438,0.445280
12239,99470.835,3.490659,0.514640,0.535748
12240,99474.032,3.554125,0.200522,0.230166
12241,99483.568,1.078931,0.216257,0.256683
12242,99518.683,5.965853,0.906971,0.900183
12243,99521.862,3.173326,0.086543,0.078643
12244,99528.220,1.523196,0.144578,0.176121
12245,99534.642,0.000000,0.532726,0.567888
12246,99537.808,2.538661,0.176086,0.215631
12247,99544.148,4.442656,0.261479,0.288793
12248,99553.687,3.807991,0.711723,0.736841
12249,99556.848,2.157862,0.460105,0.496082
12250,99572.807,5.648520,0.860757,0.879365
12251,99576.003,5.204254,0.098820,0.119439
12252,99582.345,4.759989,0.227234,0.285059
12253,99595.077,4.252257,0.614901,0.670972
12254,99601.451,1.142397,0.150066,0.199954
12255,99614.167,1.015464,0.157149,0.192078
12256,99617.348,0.317333,0.605373,0.646220
12257,99620.510,3.490659,0.216683,0.238960
12258,99623.658,0.253866,0.095428,0.098214
12259,99630.032,2.221328,0.472467,0.419116
12260,99636.454,2.411728,0.244846,0.197381
12261,99642.829,1.269330,0.381756,0.353390
12262,99646.024,0.444266,0.717346,0.667570
12263,99649.202,2.030929,0.878286,0.876072
12264,99652.366,0.634665,0.132344,0.113398
12265,99655.545,0.063467,0.870575,0.835763
12266,99658.740,0.888531,0.384623,0.439365
12267,99668.296,0.507732,0.467103,0.476641
12268,99671.489,5.394654,0.535379,0.578032
12269,99677.895,4.696522,0.598244,0.555318
12270,99681.170,0.951998,0.873230,0.847488
12271,99684.365,3.109859,0.520055,0.487977
12272,99693.902,3.681058,0.659198,0.617995
12273,99700.245,2.729060,0.471014,0.432603
12274,99703.472,5.521587,0.091499,0.090808
12275,99706.635,4.569589,0.906998,0.914580
12276,99709.813,4.506123,0.243248,0.197965
12277,99735.374,0.761598,0.087260,0.076813
12278,99741.717,1.586663,0.316931,0.267892
12279,99744.912,1.840529,0.178742,0.205975
12280,99748.108,3.173326,0.359274,0.401541
12281,99760.856,4.379190,0.276681,0.324496
12282,99764.035,4.315723,0.901312,0.896361
12283,99773.619,1.903996,0.925684,0.915677
12284,99786.400,3.046393,0.837452,0.813661
12285,99789.581,3.617592,0.186403,0.161466
12286,99795.938,0.126933,0.582598,0.598819
12287,99799.133,1.777063,0.217188,0.253855
12288,99802.296,4.061857,0.383023,0.350206
12289,99815.013,6.156252,0.704881,0.709374
12290,99824.534,3.236792,0.109039,0.125416
12291,99834.087,1.332797,0.241280,0.211959
12292,99840.478,5.775453,0.195175,0.176276
12293,99843.672,3.934924,0.887656,0.898221
12294,99853.274,4.823455,0.900054,0.885922
12295,99856.469,2.348261,0.905006,0.910014
12296,99862.860,1.967462,0.881512,0.851621
12297,99866.070,5.902386,0.300193,0.316449
12298,99869.250,2.855993,0.482225,0.514611
12299,99872.429,6.283185,0.780170,0.789696
12300,99881.966,3.363725,0.175565,0.152314
12301,99891.567,5.965853,0.253912,0.215878
12302,99894.778,3.427192,0.790057,0.766830
12303,99901.153,5.013855,0.867562,0.842006
12304,99904.316,2.665594,0.786383,0.754974
12305,99913.918,5.267721,0.353520,0.319429
12306,99917.095,6.029319,0.091884,0.084006
12307,99926.633,1.713596,0.899433,0.899449
12308,99929.780,2.284795,0.154317,0.188786
12309,99932.975,2.919460,0.912565,0.888654
12310,99936.186,5.711987,0.900967,0.901982
12311,99948.951,5.140788,0.080466,0.084779
12312,99961.732,5.458121,0.848733,0.853967
12313,99980.807,5.331188,0.779541,0.792575
12314,99983.985,4.188790,0.382062,0.424778
12315,99987.167,2.792527,0.111576,0.125677
12316,99993.523,4.633056,0.302841,0.258120
12317,99996.734,0.571199,0.091591,0.100002
12318,99999.945,1.459730,0.382107,0.430601
12319,100003.124,4.886922,0.489066,0.534794
12320,100012.646,4.950388,0.298888,0.327350
12321,100028.573,3.998391,0.081064,0.085613
12322,100034.916,6.219719,0.908566,0.919079
12323,100041.306,3.554125,0.744266,0.706354
12324,100047.680,3.300259,0.825603,0.796607
12325,100050.874,3.744525,0.576344,0.547769
12326,100060.428,6.092786,0.410066,0.464080
12327,100063.607,1.205864,0.897237,0.880979
12328,100066.770,5.077321,0.073440,0.077882
12329,100069.935,5.585054,0.889361,0.908745
12330,100073.113,0.825065,0.217731,0.243281
12331,100076.292,2.094395,0.161064,0.143000
12332,100079.488,3.871458,0.699893,0.733137
12333,100082.667,5.838920,0.468843,0.442993
12334,100085.862,0.190400,0.774986,0.726066
12335,100095.415,1.650129,0.897279,0.909885
12336,100101.806,0.380799,0.911523,0.916150
12337,100114.618,0.698132,0.578273,0.543870
12338,100117.834,1.396263,0.666674,0.631694
12339,100121.024,2.982926,0.202061,0.211640
12340,100146.441,4.125324,0.575796,0.629800
12341,100152.752,2.475194,0.503398,0.464235
12342,100155.947,1.078931,0.579769,0.622747
12343,100159.111,2.602127,0.095619,0.108192
12344,100168.696,6.092786,0.151153,0.180678
12345,100171.891,5.204254,0.158713,0.156968
12346,100181.429,3.363725,0.535767,0.592866
12347,100184.624,0.761598,0.115408,0.139678
12348,100190.998,2.157862,0.704646,0.754031
12349,100200.599,5.267721,0.117056,0.104948
12350,100203.779,4.061857,0.723473,0.683339
12351,100206.942,3.934924,0.554699,0.565322
12352,100216.527,4.759989,0.605441,0.635898
12353,100219.738,3.427192,0.830478,0.809387
12354,100222.933,5.521587,0.108166,0.117302
12355,100229.307,5.331188,0.900367,0.912432
12356,100232.486,0.951998,0.359893,0.401898
12357,100238.849,5.013855,0.908779,0.898678
12358,100242.024,3.807991,0.266888,0.319458
12359,100251.546,3.871458,0.410155,0.383775
12360,100257.856,3.300259,0.899797,0.888281
12361,100261.051,4.886922,0.476033,0.435174
12362,100267.425,2.792527,0.456715,0.507679
12363,100270.605,0.380799,0.901722,0.874998
12364,100273.784,6.283185,0.187190,0.234250
12365,100283.353,0.634665,0.074042,0.090180
12366,100292.874,5.775453,0.510971,0.485184
12367,100296.070,0.698132,0.094562,0.097289
12368,100302.430,4.442656,0.100052,0.091009
12369,100305.623,1.142397,0.881797,0.861543
12370,100308.818,5.394654,0.575962,0.589878
12371,100318.371,4.633056,0.894580,0.891904
12372,100321.535,2.030929,0.698149,0.738360
12373,100324.714,2.411728,0.911326,0.890701
12374,100327.877,0.063467,0.554634,0.587585
12375,100331.120,2.919460,0.905612,0.869324
12376,100337.494,1.777063,0.208714,0.183715
12377,100343.868,3.490659,0.125708,0.116557
12378,100363.008,1.396263,0.095924,0.099994
12379,100379.063,1.332797,0.324123,0.353105
12380,100382.258,2.665594,0.865616,0.845093
12381,100385.421,0.253866,0.897102,0.890511
12382,100388.616,2.602127,0.787728,0.810934
12383,100398.170,3.617592,0.866988,0.873065
12384,100401.333,1.205864,0.476614,0.439045
12385,100404.497,4.950388,0.408481,0.360027
12386,100417.212,1.269330,0.162970,0.118863
12387,100420.408,2.475194,0.147724,0.130137
12388,100423.586,0.571199,0.117212,0.093355
12389,100426.754,1.650129,0.461589,0.483168
12390,100429.929,5.711987,0.369832,0.321023
12391,100436.274,3.109859,0.192938,0.182484
12392,100448.988,4.125324,0.414243,0.457273
12393,100458.527,5.585054,0.496839,0.457052
12394,100461.737,6.219719,0.874518,0.889606
12395,100471.307,2.221328,0.631548,0.586599
12396,100474.486,1.459730,0.918169,0.893481
12397,100484.039,1.015464,0.329683,0.258497
12398,100487.218,5.648520,0.388083,0.316968
12399,100493.578,0.825065,0.319857,0.279934
12400,100496.772,0.190400,0.864248,0.875924
12401,100499.952,5.965853,0.162406,0.170127
12402,100503.146,3.744525,0.658212,0.595544
12403,100515.943,0.000000,0.354185,0.400908
12404,100519.154,5.902386,0.896229,0.881689
12405,100525.497,4.506123,0.144202,0.170150
12406,100531.855,4.188790,0.892967,0.889141
12407,100547.798,0.888531,0.885328,0.844992
12408,100554.173,3.998391,0.877378,0.877649
12409,100560.530,3.681058,0.904876,0.916136
12410,100563.741,4.379190,0.693265,0.633532
12411,100592.339,2.982926,0.516559,0.577165
12412,100595.549,3.554125,0.642833,0.600626
12413,100598.748,1.840529,0.366337,0.421842
12414,100601.923,3.046393,0.240621,0.208457
12415,100605.119,1.713596,0.093388,0.090860
12416,100608.297,4.696522,0.526952,0.564880
12417,100614.661,2.855993,0.118521,0.115580
12418,100621.066,3.173326,0.879971,0.876962
12419,100630.569,0.317333,0.120775,0.157124
12420,100633.747,4.315723,0.839521,0.857667
12421,100636.959,0.507732,0.081954,0.083722
12422,100643.300,0.126933,0.160164,0.174557
12423,100652.840,5.140788,0.156819,0.169556
12424,100662.375,1.967462,0.686653,0.648790
12425,100684.725,1.523196,0.910544,0.919268
12426,100687.921,6.156252,0.915917,0.901743
12427,100691.115,2.729060,0.822915,0.814244
12428,100697.474,1.586663,0.519885,0.481784
12429,100719.792,6.029319,0.565592,0.602496
12430,100726.182,2.538661,0.145386,0.117590
12431,100738.978,2.348261,0.852471,0.822499
12432,100742.143,0.444266,0.896065,0.900153
12433,100745.304,5.838920,0.853743,0.836358
12434,100789.860,3.236792,0.102124,0.083608
12435,100796.251,5.458121,0.457263,0.502526
12436,100802.641,2.348261,0.077952,0.095889
12437,100805.820,4.633056,0.851562,0.804017
12438,100812.242,0.761598,0.547923,0.511479
12439,100818.616,5.140788,0.105720,0.127824
12440,100824.974,4.188790,0.138364,0.108343
12441,100844.147,4.315723,0.415949,0.378394
12442,100847.341,5.458121,0.369342,0.398591
12443,100850.519,2.221328,0.722608,0.760009
12444,100860.060,3.554125,0.875623,0.863609
12445,100863.237,4.823455,0.591898,0.553184
12446,100885.586,1.078931,0.077696,0.083198
12447,100914.966,0.190400,0.386992,0.328351
12448,100921.308,5.394654,0.659602,0.617537
12449,100924.503,2.284795,0.229643,0.269043
12450,100927.698,5.711987,0.837778,0.869219
12451,100934.105,4.569589,0.094025,0.112078
12452,100937.268,0.951998,0.082510,0.081530
12453,100943.643,6.219719,0.697635,0.713621
12454,100946.806,1.713596,0.913275,0.917249
12455,100978.709,4.506123,0.121411,0.128705
12456,100985.099,1.459730,0.563517,0.577977
12457,100988.278,6.156252,0.870527,0.849938
12458,100994.653,2.602127,0.099257,0.096049
12459,101001.059,3.173326,0.394735,0.413610
12460,101004.224,0.317333,0.713026,0.742361
12461,101049.130,4.379190,0.750194,0.781878
12462,101055.553,2.982926,0.719335,0.680756
12463,101084.245,1.015464,0.643520,0.582023
12464,101112.953,3.236792,0.102178,0.081002
12465,101116.180,6.092786,0.354248,0.383701
12466,101119.359,4.886922,0.924449,0.925589
12467,101125.734,5.521587,0.093495,0.110585
12468,101128.977,2.855993,0.710634,0.679726
12469,101132.172,5.013855,0.812058,0.781636
12470,101138.562,1.205864,0.903933,0.884076
12471,101144.937,2.094395,0.651126,0.574946
12472,101148.102,2.030929,0.826283,0.849172
12473,101186.393,3.871458,0.098002,0.099471
12474,101189.589,1.269330,0.318087,0.281180
12475,101192.752,6.029319,0.878649,0.885152
12476,101195.931,6.283185,0.087529,0.087053
12477,101218.329,1.903996,0.688095,0.714426
12478,101221.508,0.126933,0.427116,0.384598
12479,101224.704,5.965853,0.713766,0.738828
12480,101253.496,0.698132,0.259013,0.242770
12481,101279.069,4.061857,0.885416,0.900519
12482,101285.443,2.411728,0.921074,0.911622
12483,101310.876,4.125324,0.621728,0.561666
12484,101320.399,0.634665,0.116460,0.102104
12485,101323.577,0.380799,0.911567,0.902145
12486,101345.831,3.934924,0.646628,0.595782
12487,101358.596,0.063467,0.695382,0.703761
12488,101361.791,1.332797,0.158511,0.128308
12489,101380.930,3.427192,0.749475,0.771012
12490,101384.159,1.967462,0.657806,0.624220
12491,101393.806,1.840529,0.073818,0.079237
12492,101412.896,1.650129,0.475017,0.442208
12493,101416.091,5.585054,0.860894,0.853194
12494,101428.840,4.950388,0.554827,0.519831
12495,101444.720,5.521587,0.449772,0.406480
12496,101447.903,4.759989,0.846479,0.860695
12497,101457.436,0.126933,0.747435,0.693963
12498,101479.694,2.665594,0.213923,0.257978
12499,101482.869,3.300259,0.888010,0.867442
12500,101511.513,2.157862,0.189232,0.199814
12501,101514.709,0.000000,0.726938,0.684766
12502,101517.904,0.253866,0.902340,0.891508
12503,101521.066,6.092786,0.804319,0.844396
12504,101524.297,0.190400,0.606969,0.562874
12505,101527.553,4.823455,0.369798,0.393598
12506,101578.627,4.061857,0.892209,0.869364
12507,101581.806,4.506123,0.924724,0.923403
12508,101585.002,5.965853,0.910778,0.922568
12509,101588.196,1.903996,0.274784,0.249982
12510,101591.408,4.315723,0.885784,0.847357
12511,101610.945,5.711987,0.499531,0.453902
12512,101620.515,1.269330,0.898093,0.910235
12513,101646.049,0.888531,0.622887,0.576924
12514,101658.905,2.602127,0.894695,0.896673
12515,101681.207,1.586663,0.879632,0.903251
12516,101716.242,0.063467,0.794356,0.757744
12517,101722.647,5.267721,0.743900,0.705953
12518,101725.827,3.617592,0.420493,0.458580
12519,101751.324,2.030929,0.732509,0.758124
12520,101754.503,4.950388,0.209573,0.234528
12521,101780.016,5.585054,0.170568,0.185444
12522,101786.374,1.332797,0.182764,0.149627
12523,101789.537,3.236792,0.085048,0.089179
12524,101792.732,4.886922,0.707365,0.744745
12525,101815.035,2.919460,0.898004,0.881392
12526,101821.425,3.363725,0.721318,0.684094
12527,101850.084,0.571199,0.890233,0.899496
12528,101853.248,6.219719,0.121448,0.129134
12529,101856.442,1.777063,0.079541,0.095211
12530,101881.924,3.554125,0.884452,0.893920
12531,101885.118,4.696522,0.496593,0.458628
12532,101888.315,0.825065,0.799862,0.765894
12533,101913.827,4.379190,0.082887,0.081328
12534,101920.185,4.252257,0.091158,0.101334
12535,101948.878,2.411728,0.426036,0.448683
12536,101958.431,4.188790,0.113680,0.130667
12537,101977.474,5.394654,0.420958,0.387513
12538,101987.012,1.840529,0.902041,0.880595
12539,102015.704,6.029319,0.462385,0.446078
12540,102050.707,5.838920,0.354262,0.399827
12541,102053.918,2.348261,0.898085,0.904262
12542,102079.367,1.903996,0.115528,0.106880
12543,102082.546,6.283185,0.417874,0.356420
12544,102092.085,4.315723,0.091647,0.113257
12545,102111.206,0.951998,0.704969,0.742367
12546,102117.597,3.617592,0.853498,0.887546
12547,102178.080,5.965853,0.240218,0.291071
12548,102181.275,2.855993,0.137239,0.162745
12549,102245.066,4.886922,0.116381,0.098699
12550,102257.801,2.982926,0.865263,0.842518
12551,102280.181,4.252257,0.336532,0.295243
12552,102283.393,1.840529,0.466721,0.426621
12553,102321.702,5.140788,0.494150,0.512933
12554,102347.247,5.711987,0.341853,0.294244
12555,102350.458,4.569589,0.707295,0.741543
12556,102353.637,1.015464,0.405571,0.436836
12557,102379.183,2.094395,0.825499,0.847736
12558,102382.362,3.173326,0.837603,0.852810
12559,102388.848,0.571199,0.909430,0.902052
12560,102411.182,1.459730,0.882266,0.884677
12561,102420.720,0.444266,0.249957,0.226556
12562,102446.280,4.633056,0.858609,0.836704
12563,102449.459,3.934924,0.376348,0.412753
12564,102452.638,3.807991,0.805408,0.763921
12565,102484.431,0.761598,0.086493,0.093239
12566,102487.594,5.775453,0.573026,0.530456
12567,102513.139,3.554125,0.856514,0.873974
12568,102516.317,0.190400,0.791621,0.757270
12569,102548.221,4.696522,0.217701,0.244583
12570,102554.579,2.157862,0.503360,0.473891
12571,102586.515,2.030929,0.771509,0.783936
12572,102621.597,0.253866,0.411014,0.430743
12573,102646.999,4.823455,0.340466,0.366913
12574,102650.178,5.838920,0.716418,0.752964
12575,102653.357,5.902386,0.193545,0.158475
12576,102656.541,0.825065,0.801592,0.829310
12577,102678.840,2.729060,0.095436,0.100885
12578,102682.018,0.317333,0.835847,0.851453
12579,102713.907,0.380799,0.122975,0.103419
12580,102717.101,4.823455,0.842437,0.841382
12581,102720.297,2.475194,0.732174,0.710217
12582,102745.824,0.317333,0.231780,0.190140
